gender,age,job_type,user_id
F,48,Unemployed,1394
M,64,Education,1395
Other,33,Finance,1396
F,59,IT,1397
F,33,Unemployed,1398
M,29,Unemployed,1399
F,34,IT,1400
F,33,Health,1401
M,29,Education,1402
M,37,Finance,1403
M,62,Education,1404
F,40,Health,1405
F,45,Unemployed,1406
M,57,Student,1407
M,37,Education,1408
F,57,Student,1409
M,47,IT,1410
F,38,Unemployed,1411
M,23,Unemployed,1412
M,56,Health,1413
M,49,Finance,1414
F,50,Finance,1415
Other,33,Finance,1416
M,55,Health,1417
F,53,Education,1418
M,62,Finance,1419
F,19,Education,1420
F,58,IT,1421
Other,38,IT,1422
F,19,Health,1423
F,44,Student,1424
F,26,Student,1425
M,18,Unemployed,1426
Other,28,Finance,1427
M,20,Student,1428
F,40,Unemployed,1429
M,21,Student,1430
F,35,Health,1431
F,23,Unemployed,1432
F,52,IT,1433
F,39,Student,1434
F,60,Student,1435
F,32,Health,1436
M,39,Education,1437
M,54,Finance,1438
F,29,IT,1439
M,64,Education,1440
F,59,IT,1441
M,62,IT,1442
F,52,Finance,1443
F,47,Unemployed,1444
F,59,Education,1445
F,23,Student,1446
F,33,Student,1447
F,24,Unemployed,1448
F,26,Education,1449
F,32,Finance,1450
M,44,Unemployed,1451
M,19,IT,1452
M,52,Health,1453
F,35,Finance,1454
F,35,Finance,1455
M,42,Unemployed,1456
M,19,Student,1457
M,42,Student,1458
Other,53,Student,1459
F,48,Unemployed,1460
M,31,Health,1461
M,63,Unemployed,1462
F,33,Health,1463
F,20,Unemployed,1464
M,23,Health,1465
F,30,IT,1466
F,51,Education,1467
M,42,Student,1468
F,49,Finance,1469
M,49,Finance,1470
F,31,Health,1471
F,23,Health,1472
F,46,Education,1473
M,60,Health,1474
F,19,Education,1475
M,40,Education,1476
M,36,IT,1477
M,48,Finance,1478
F,36,Finance,1479
F,27,Finance,1480
M,42,Health,1481
M,28,Education,1482
M,48,IT,1483
F,26,Student,1484
F,40,Student,1485
F,26,Education,1486
F,52,Student,1487
M,38,Unemployed,1488
M,45,Student,1489
M,24,Unemployed,1490
F,33,Student,1491
M,21,IT,1492
M,21,Student,1493
M,56,Student,1494
F,54,Unemployed,1495
F,56,Student,1496
M,53,Unemployed,1497
M,52,IT,1498
M,24,Health,1499
Other,45,IT,1500
Other,31,IT,1501
F,39,IT,1502
M,22,Student,1503
F,44,Finance,1504
F,55,Education,1505
F,32,Education,1506
Other,38,Health,1507
M,27,Education,1508
F,40,Health,1509
Other,22,Education,1510
Other,30,Student,1511
F,38,IT,1512
M,43,Unemployed,1513
F,35,IT,1514
F,53,Finance,1515
M,34,Unemployed,1516
F,52,Health,1517
M,38,Education,1518
M,51,Finance,1519
M,65,Health,1520
F,35,Health,1521
F,57,Finance,1522
M,46,Student,1523
F,46,Health,1524
F,55,Health,1525
Other,59,Finance,1526
M,59,Student,1527
M,30,Health,1528
F,58,IT,1529
M,34,Student,1530
M,26,Health,1531
M,58,Student,1532
F,19,IT,1533
M,46,Student,1534
F,50,Education,1535
Other,57,Finance,1536
M,38,Education,1537
M,51,Education,1538
M,25,IT,1539
F,39,IT,1540
F,25,IT,1541
F,32,Finance,1542
M,34,Finance,1543
M,40,Health,1544
M,62,Finance,1545
M,36,Unemployed,1546
Other,22,IT,1547
F,49,Unemployed,1548
F,40,Education,1549
F,25,IT,1550
M,25,Education,1551
M,40,Health,1552
Other,60,Health,1553
M,34,Finance,1554
F,38,Education,1555
F,57,Student,1556
M,48,Student,1557
F,63,Unemployed,1558
M,53,Finance,1559
M,28,Health,1560
M,36,Health,1561
M,45,IT,1562
M,60,Student,1563
Other,22,Education,1564
F,47,Student,1565
F,27,Education,1566
M,55,Unemployed,1567
M,49,Education,1568
F,65,Finance,1569
M,45,IT,1570
F,26,Education,1571
M,19,IT,1572
M,32,Unemployed,1573
M,20,Finance,1574
F,58,Unemployed,1575
M,58,Student,1576
M,42,IT,1577
F,44,Education,1578
F,57,Education,1579
F,19,IT,1580
M,30,IT,1581
F,49,Unemployed,1582
F,48,Unemployed,1583
M,49,Education,1584
M,28,Health,1585
M,32,Health,1586
M,34,Health,1587
M,35,IT,1588
M,42,IT,1589
M,57,IT,1590
F,37,Health,1591
M,38,Health,1592
F,49,Unemployed,1593
M,63,Finance,1594
M,38,Unemployed,1595
M,52,Finance,1596
F,49,Student,1597
F,56,Education,1598
F,29,Education,1599
Other,58,Finance,1600
F,64,IT,1601
F,35,Finance,1602
M,30,Finance,1603
F,38,Health,1604
F,63,Health,1605
F,57,Unemployed,1606
F,63,Health,1607
F,40,IT,1608
M,61,Student,1609
M,49,IT,1610
M,60,Education,1611
F,42,Education,1612
F,46,Student,1613
F,30,IT,1614
F,19,Health,1615
M,38,IT,1616
M,44,Education,1617
M,48,Unemployed,1618
F,41,Unemployed,1619
F,61,Health,1620
F,30,Education,1621
F,39,Education,1622
F,60,Education,1623
F,54,Finance,1624
M,20,Education,1625
F,40,Finance,1626
M,46,Education,1627
M,47,Finance,1628
M,61,Education,1629
F,42,Education,1630
F,64,Education,1631
F,25,IT,1632
F,33,Education,1633
M,25,Health,1634
M,18,Finance,1635
F,61,Student,1636
M,22,Health,1637
M,20,Health,1638
M,21,Health,1639
M,57,IT,1640
M,42,Finance,1641
F,27,Finance,1642
F,63,Finance,1643
M,56,Finance,1644
F,44,Student,1645
F,44,Education,1646
F,30,Finance,1647
F,39,Education,1648
M,59,Student,1649
F,43,Finance,1650
M,34,Finance,1651
F,37,Student,1652
F,28,Student,1653
F,48,Finance,1654
M,23,Unemployed,1655
F,36,Student,1656
F,64,Unemployed,1657
F,21,Education,1658
M,37,Health,1659
F,41,Health,1660
M,52,Education,1661
F,57,Health,1662
M,27,Unemployed,1663
F,21,Health,1664
M,21,Finance,1665
F,54,Finance,1666
F,21,IT,1667
F,41,Finance,1668
Other,51,Unemployed,1669
F,35,IT,1670
F,36,IT,1671
F,48,IT,1672
F,36,Student,1673
M,39,Education,1674
F,41,Health,1675
F,62,Education,1676
F,29,Unemployed,1677
F,55,Student,1678
M,48,Unemployed,1679
F,53,Finance,1680
F,65,Unemployed,1681
M,62,Health,1682
F,47,Finance,1683
M,50,Student,1684
F,45,Student,1685
Other,64,Health,1686
F,62,Student,1687
F,34,Student,1688
F,23,IT,1689
M,21,Health,1690
M,37,Finance,1691
M,44,Unemployed,1692
F,32,Finance,1693
F,31,Finance,1694
M,28,Student,1695
F,43,Health,1696
M,33,Unemployed,1697
M,27,Student,1698
M,20,Finance,1699
M,30,Finance,1700
F,60,Health,1701
F,62,IT,1702
F,36,Education,1703
F,59,Finance,1704
M,63,Student,1705
F,43,Student,1706
M,54,Finance,1707
F,37,Unemployed,1708
M,38,Student,1709
F,27,IT,1710
F,23,Finance,1711
F,18,Finance,1712
M,41,Finance,1713
M,53,Student,1714
M,63,Student,1715
M,61,IT,1716
M,37,IT,1717
Other,41,IT,1718
F,42,Student,1719
M,47,Education,1720
F,41,Health,1721
F,39,Education,1722
M,24,Education,1723
F,52,Unemployed,1724
F,45,Health,1725
F,27,Unemployed,1726
M,33,IT,1727
F,33,Health,1728
F,48,Education,1729
F,59,Finance,1730
M,23,Health,1731
M,61,Unemployed,1732
F,26,Health,1733
M,62,Health,1734
M,60,Student,1735
F,60,IT,1736
M,44,Unemployed,1737
F,24,Finance,1738
F,32,Health,1739
M,35,Health,1740
F,49,Education,1741
M,28,Student,1742
M,65,Health,1743
M,24,Health,1744
F,38,Finance,1745
F,43,IT,1746
F,38,IT,1747
M,35,Unemployed,1748
M,22,Finance,1749
M,40,IT,1750
M,43,Finance,1751
M,36,Finance,1752
M,42,Unemployed,1753
M,38,Health,1754
M,29,Student,1755
F,50,IT,1756
F,21,Finance,1757
M,59,IT,1758
M,24,Student,1759
M,50,Finance,1760
M,56,Finance,1761
F,39,Health,1762
Other,34,Education,1763
F,23,Education,1764
M,51,Finance,1765
M,18,Finance,1766
F,27,Education,1767
F,22,Education,1768
F,19,Unemployed,1769
M,39,Education,1770
F,19,Health,1771
M,27,Student,1772
F,33,Health,1773
M,56,Health,1774
M,39,Finance,1775
F,29,Student,1776
F,57,Education,1777
M,55,Health,1778
M,27,Student,1779
F,52,Student,1780
M,49,Student,1781
M,38,Health,1782
M,43,Finance,1783
M,21,IT,1784
F,63,Unemployed,1785
F,39,Health,1786
F,32,Unemployed,1787
F,38,Education,1788
F,39,Unemployed,1789
F,45,Student,1790
F,44,Education,1791
F,57,Health,1792
M,45,Unemployed,1793
F,42,Health,1794
F,20,IT,1795
M,61,Student,1796
M,50,Student,1797
F,59,Finance,1798
M,52,Education,1799
M,23,IT,1800
F,40,Finance,1801
F,36,Unemployed,1802
M,22,IT,1803
F,28,Student,1804
M,27,Unemployed,1805
F,25,Unemployed,1806
F,41,Health,1807
F,45,Finance,1808
M,53,Student,1809
M,54,Unemployed,1810
F,25,Finance,1811
F,64,Finance,1812
M,32,IT,1813
F,63,Finance,1814
F,57,Unemployed,1815
F,35,Health,1816
M,37,Health,1817
M,23,Health,1818
M,29,Student,1819
M,19,Unemployed,1820
M,33,Unemployed,1821
F,62,IT,1822
F,20,Health,1823
F,44,Student,1824
M,60,Student,1825
F,45,IT,1826
M,18,Student,1827
F,25,IT,1828
M,54,Unemployed,1829
M,60,Finance,1830
F,21,Education,1831
F,47,Finance,1832
F,23,Unemployed,1833
M,36,IT,1834
Other,49,Health,1835
F,29,Unemployed,1836
M,28,IT,1837
F,63,Unemployed,1838
F,18,Unemployed,1839
F,62,Student,1840
F,21,Unemployed,1841
M,45,Education,1842
F,55,Finance,1843
F,42,Unemployed,1844
M,50,Finance,1845
F,42,Education,1846
F,43,Student,1847
F,22,Finance,1848
M,52,IT,1849
M,55,Health,1850
F,23,Health,1851
M,61,Education,1852
F,64,IT,1853
F,61,Health,1854
M,26,Health,1855
M,38,Student,1856
M,51,Health,1857
M,29,IT,1858
M,45,Finance,1859
F,65,Finance,1860
M,38,Finance,1861
F,45,IT,1862
M,38,Education,1863
F,52,Education,1864
F,35,Health,1865
F,28,Education,1866
M,65,Health,1867
F,39,Finance,1868
M,61,IT,1869
F,28,Finance,1870
F,47,IT,1871
M,32,Education,1872
F,44,Student,1873
M,50,Student,1874
M,37,Finance,1875
M,33,IT,1876
M,51,Finance,1877
F,19,Finance,1878
M,45,Health,1879
M,23,Finance,1880
M,37,Health,1881
F,18,Health,1882
M,25,Health,1883
M,40,Student,1884
M,21,IT,1885
F,42,Education,1886
F,64,Unemployed,1887
M,55,Finance,1888
F,52,Finance,1889
F,63,IT,1890
M,31,Education,1891
Other,56,Health,1892
M,26,Student,1893
F,52,Education,1894
M,32,Student,1895
M,50,Finance,1896
Other,44,Unemployed,1897
M,51,Unemployed,1898
M,55,Health,1899
F,31,IT,1900
M,52,Finance,1901
F,36,Finance,1902
F,31,Student,1903
F,42,IT,1904
F,57,Education,1905
M,41,Finance,1906
M,31,Health,1907
M,43,IT,1908
F,40,IT,1909
F,39,Education,1910
M,36,Unemployed,1911
Other,63,IT,1912
F,36,Education,1913
M,45,Unemployed,1914
F,37,Education,1915
M,62,Unemployed,1916
F,24,IT,1917
F,64,Finance,1918
F,31,Health,1919
M,57,Student,1920
M,34,Health,1921
Other,42,Education,1922
Other,52,Unemployed,1923
M,58,Finance,1924
M,31,Unemployed,1925
F,47,Unemployed,1926
M,58,Health,1927
M,21,Finance,1928
F,58,Unemployed,1929
F,39,Student,1930
M,65,Finance,1931
F,47,Education,1932
F,28,Health,1933
F,38,Unemployed,1934
F,65,Education,1935
F,37,Health,1936
F,54,Education,1937
F,61,Unemployed,1938
M,50,Health,1939
M,52,IT,1940
F,51,Health,1941
F,41,IT,1942
M,18,Education,1943
M,25,Education,1944
M,62,IT,1945
M,57,IT,1946
F,29,Unemployed,1947
M,63,IT,1948
F,32,Unemployed,1949
F,43,Education,1950
Other,46,IT,1951
F,39,Student,1952
M,57,Finance,1953
Other,55,Student,1954
F,37,IT,1955
F,46,Finance,1956
M,45,Unemployed,1957
Other,39,Student,1958
M,29,IT,1959
F,62,Finance,1960
M,20,Student,1961
F,58,Health,1962
F,25,Education,1963
F,40,IT,1964
M,55,Education,1965
M,23,Finance,1966
Other,39,Unemployed,1967
F,42,IT,1968
M,29,IT,1969
F,23,Finance,1970
F,43,Unemployed,1971
M,36,Student,1972
M,46,Unemployed,1973
F,52,Health,1974
M,65,Health,1975
F,37,IT,1976
F,37,IT,1977
F,50,IT,1978
F,43,IT,1979
F,59,Health,1980
F,60,IT,1981
M,58,Finance,1982
M,26,IT,1983
M,41,Education,1984
M,56,Finance,1985
M,58,IT,1986
F,56,Unemployed,1987
F,28,IT,1988
M,63,Student,1989
M,62,Finance,1990
F,18,Health,1991
Other,57,Finance,1992
F,61,Finance,1993
Other,36,Education,1994
F,25,Finance,1995
F,62,Finance,1996
M,29,Finance,1997
F,65,Health,1998
M,62,Student,1999
M,56,IT,2000
Other,45,Student,2001
M,25,Finance,2002
F,42,Student,2003
F,44,Finance,2004
M,63,Unemployed,2005
F,40,Health,2006
F,47,Health,2007
M,62,Unemployed,2008
M,64,Unemployed,2009
M,64,Unemployed,2010
M,37,Student,2011
M,35,Unemployed,2012
M,47,Education,2013
F,35,Student,2014
M,54,Education,2015
F,36,IT,2016
M,64,Unemployed,2017
M,57,Student,2018
F,32,Student,2019
M,19,IT,2020
M,46,Health,2021
M,58,Unemployed,2022
F,19,IT,2023
F,30,Student,2024
F,27,Education,2025
Other,35,Education,2026
M,26,Student,2027
F,56,Student,2028
F,45,Finance,2029
F,46,Education,2030
M,55,Health,2031
F,57,Health,2032
M,19,IT,2033
M,34,Health,2034
M,58,Health,2035
F,18,Health,2036
M,32,Finance,2037
M,55,Unemployed,2038
F,45,Unemployed,2039
M,60,Finance,2040
F,35,Student,2041
M,53,Unemployed,2042
Other,52,Education,2043
M,47,Unemployed,2044
Other,51,Health,2045
F,20,Finance,2046
M,61,Student,2047
F,58,Student,2048
M,40,Education,2049
F,57,Unemployed,2050
Other,28,Education,2051
Other,65,Health,2052
M,49,Education,2053
F,53,Finance,2054
M,51,Health,2055
F,45,Education,2056
F,54,Education,2057
M,24,Education,2058
M,21,Health,2059
F,37,Health,2060
Other,27,Finance,2061
M,52,Unemployed,2062
M,60,IT,2063
Other,48,Unemployed,2064
M,44,Unemployed,2065
F,28,IT,2066
F,55,Health,2067
M,22,IT,2068
M,25,Student,2069
F,65,Education,2070
Other,55,Unemployed,2071
M,48,IT,2072
F,22,IT,2073
M,20,Health,2074
F,62,Education,2075
M,21,Education,2076
F,44,Unemployed,2077
M,60,Education,2078
M,44,Finance,2079
M,59,Health,2080
F,32,Finance,2081
M,54,IT,2082
F,59,Unemployed,2083
F,52,Education,2084
M,23,Unemployed,2085
M,21,Health,2086
F,26,IT,2087
M,46,IT,2088
F,64,Finance,2089
M,34,Education,2090
F,65,Health,2091
F,21,Unemployed,2092
F,30,Finance,2093
F,51,Unemployed,2094
M,39,Finance,2095
F,40,Unemployed,2096
M,59,Student,2097
M,51,Finance,2098
F,61,Unemployed,2099
M,61,IT,2100
M,21,Finance,2101
M,18,Health,2102
Other,45,Student,2103
F,52,IT,2104
M,30,IT,2105
M,64,Health,2106
M,51,Finance,2107
F,28,Health,2108
F,52,Education,2109
F,35,Unemployed,2110
F,57,Student,2111
F,36,Student,2112
F,54,Education,2113
M,56,Finance,2114
M,38,Education,2115
Other,45,Unemployed,2116
F,34,Finance,2117
F,54,Health,2118
F,28,IT,2119
F,29,Student,2120
M,28,Unemployed,2121
M,56,Finance,2122
Other,37,Finance,2123
M,23,Health,2124
M,34,Education,2125
F,65,Health,2126
M,61,Unemployed,2127
M,61,IT,2128
Other,23,Health,2129
F,53,Unemployed,2130
F,55,Health,2131
F,41,Health,2132
M,40,IT,2133
M,44,Finance,2134
F,28,Finance,2135
M,34,Health,2136
F,31,Finance,2137
M,35,Student,2138
Other,45,IT,2139
M,64,Student,2140
M,21,Unemployed,2141
Other,24,Education,2142
F,62,Student,2143
F,52,IT,2144
Other,26,Unemployed,2145
F,25,Education,2146
M,34,Student,2147
F,50,Student,2148
M,49,Education,2149
M,25,Student,2150
F,36,Student,2151
M,55,Education,2152
F,20,Finance,2153
M,22,Student,2154
M,30,Unemployed,2155
M,64,IT,2156
M,63,Health,2157
M,49,IT,2158
F,39,Finance,2159
F,46,Finance,2160
F,20,IT,2161
M,27,Unemployed,2162
F,59,Student,2163
M,33,Education,2164
M,41,Unemployed,2165
M,52,Finance,2166
F,47,Education,2167
F,47,Finance,2168
M,36,Unemployed,2169
F,25,Education,2170
M,57,Education,2171
M,24,Health,2172
M,24,IT,2173
M,20,Student,2174
M,18,Health,2175
M,53,IT,2176
M,42,Health,2177
M,18,IT,2178
M,32,Finance,2179
M,22,Education,2180
M,26,IT,2181
M,18,Education,2182
F,53,Unemployed,2183
M,52,Finance,2184
F,19,IT,2185
M,57,IT,2186
M,26,Education,2187
M,51,Health,2188
M,21,Health,2189
F,47,IT,2190
F,48,Finance,2191
M,55,Education,2192
F,52,Finance,2193
M,25,Health,2194
M,49,IT,2195
M,62,Health,2196
M,55,Student,2197
M,33,Student,2198
F,19,Student,2199
M,34,Health,2200
F,33,Education,2201
M,55,Unemployed,2202
M,43,Finance,2203
F,51,Student,2204
F,56,Unemployed,2205
F,20,Finance,2206
F,40,IT,2207
M,31,Finance,2208
M,44,Finance,2209
F,46,Student,2210
F,56,Health,2211
F,18,Finance,2212
M,47,Unemployed,2213
F,30,IT,2214
F,38,Unemployed,2215
F,36,IT,2216
Other,42,IT,2217
M,39,Health,2218
M,48,IT,2219
M,49,Student,2220
F,25,Education,2221
F,49,Student,2222
M,31,Unemployed,2223
M,41,Education,2224
M,32,Health,2225
M,39,Health,2226
F,47,Unemployed,2227
F,40,Finance,2228
M,35,Education,2229
M,48,Education,2230
F,31,Health,2231
Other,35,Student,2232
M,51,Health,2233
M,28,Student,2234
M,58,Unemployed,2235
M,48,Education,2236
F,46,Education,2237
M,39,Finance,2238
M,55,Finance,2239
M,34,Student,2240
F,40,Unemployed,2241
F,41,IT,2242
M,25,IT,2243
F,58,Student,2244
F,23,Student,2245
M,22,Student,2246
F,61,Education,2247
F,46,Health,2248
F,45,Student,2249
F,28,Finance,2250
F,18,IT,2251
F,36,Unemployed,2252
M,26,Health,2253
F,44,IT,2254
M,32,Health,2255
F,30,IT,2256
M,65,Finance,2257
F,29,Finance,2258
F,54,Finance,2259
F,43,Unemployed,2260
M,42,Health,2261
F,64,Health,2262
F,40,Finance,2263
Other,60,IT,2264
M,50,Finance,2265
M,41,Student,2266
M,61,Student,2267
F,64,Student,2268
M,26,Education,2269
M,36,Health,2270
M,36,IT,2271
M,29,Student,2272
M,54,Student,2273
M,54,Finance,2274
M,64,Unemployed,2275
F,31,Education,2276
Other,52,IT,2277
M,61,Finance,2278
M,58,Health,2279
F,30,Health,2280
F,48,Unemployed,2281
F,26,Finance,2282
F,55,Education,2283
M,28,Student,2284
F,53,Student,2285
M,62,Education,2286
M,62,Education,2287
F,62,Unemployed,2288
M,26,Unemployed,2289
M,41,Finance,2290
F,25,Student,2291
Other,53,Education,2292
Other,38,Unemployed,2293
F,45,Student,2294
F,57,Education,2295
M,18,Student,2296
F,38,Finance,2297
F,60,Student,2298
M,52,Education,2299
M,64,Finance,2300
M,27,Health,2301
M,54,Student,2302
Other,55,IT,2303
F,19,IT,2304
M,34,Education,2305
M,53,Education,2306
F,31,Unemployed,2307
M,55,Health,2308
F,34,Student,2309
M,41,Education,2310
M,46,Education,2311
F,42,Finance,2312
M,53,Unemployed,2313
F,43,Unemployed,2314
F,55,Unemployed,2315
M,18,Student,2316
F,45,Health,2317
M,34,Unemployed,2318
M,57,Education,2319
F,45,Unemployed,2320
F,29,Finance,2321
M,44,IT,2322
F,64,Unemployed,2323
M,58,Student,2324
F,54,Unemployed,2325
M,24,Education,2326
M,49,Education,2327
F,42,IT,2328
F,29,IT,2329
M,33,Finance,2330
M,60,Student,2331
F,30,Education,2332
M,24,IT,2333
M,64,Education,2334
M,28,Finance,2335
M,50,Student,2336
M,21,Unemployed,2337
F,57,IT,2338
F,46,IT,2339
F,58,Finance,2340
F,46,Finance,2341
F,51,Student,2342
M,51,Education,2343
F,45,Education,2344
F,40,Health,2345
F,61,Education,2346
M,21,IT,2347
M,43,Education,2348
M,57,Unemployed,2349
F,26,Finance,2350
M,49,Student,2351
M,32,Student,2352
M,45,Unemployed,2353
M,58,Education,2354
M,43,IT,2355
F,24,IT,2356
M,59,Finance,2357
F,43,Unemployed,2358
M,42,IT,2359
M,27,Education,2360
M,62,IT,2361
F,28,Education,2362
F,57,Education,2363
M,21,Finance,2364
F,48,Finance,2365
M,28,Health,2366
M,18,Finance,2367
F,64,Student,2368
F,41,Unemployed,2369
M,64,IT,2370
M,63,Health,2371
M,43,IT,2372
Other,22,Unemployed,2373
M,37,IT,2374
M,28,Education,2375
F,50,Finance,2376
F,55,Education,2377
F,32,Unemployed,2378
F,38,Health,2379
M,63,Health,2380
F,22,IT,2381
M,23,Health,2382
F,39,Student,2383
M,31,IT,2384
Other,27,Unemployed,2385
M,63,Student,2386
M,48,IT,2387
F,47,Student,2388
M,62,Unemployed,2389
M,60,Health,2390
M,28,IT,2391
M,30,IT,2392
F,28,Health,2393
F,23,Education,2394
M,58,Health,2395
F,33,Student,2396
M,21,Unemployed,2397
F,52,Finance,2398
Other,43,IT,2399
F,36,Education,2400
F,40,Student,2401
F,35,IT,2402
F,43,IT,2403
M,61,Student,2404
F,51,IT,2405
F,33,IT,2406
M,19,Education,2407
M,59,IT,2408
Other,25,Unemployed,2409
F,49,Student,2410
F,53,Finance,2411
F,64,Health,2412
F,47,Student,2413
M,60,IT,2414
Other,34,Health,2415
F,41,Unemployed,2416
F,39,Education,2417
M,26,Finance,2418
Other,54,Student,2419
F,27,IT,2420
M,53,Finance,2421
F,38,Student,2422
F,41,Health,2423
M,57,Student,2424
F,19,Health,2425
F,25,Finance,2426
F,65,IT,2427
M,44,IT,2428
F,39,Education,2429
F,44,Finance,2430
M,20,Education,2431
F,27,IT,2432
M,26,Health,2433
M,44,IT,2434
M,51,IT,2435
M,18,Student,2436
M,49,Education,2437
Other,24,Finance,2438
F,20,Finance,2439
M,37,Finance,2440
F,47,Health,2441
M,56,Student,2442
M,44,Unemployed,2443
M,43,Unemployed,2444
F,31,Education,2445
M,62,Education,2446
F,18,Finance,2447
F,27,Student,2448
M,28,Education,2449
M,58,Education,2450
F,58,Education,2451
F,22,Unemployed,2452
F,39,IT,2453
M,51,Health,2454
F,58,Unemployed,2455
M,46,IT,2456
M,28,IT,2457
M,29,IT,2458
M,36,Unemployed,2459
F,64,Student,2460
M,24,Health,2461
M,43,Health,2462
M,57,Health,2463
M,22,Finance,2464
M,31,Education,2465
M,59,Finance,2466
F,37,Unemployed,2467
M,62,Unemployed,2468
F,25,Health,2469
F,56,Finance,2470
M,45,Finance,2471
F,63,Student,2472
M,21,Education,2473
F,32,Health,2474
F,52,Unemployed,2475
F,18,Health,2476
M,64,Health,2477
M,41,Education,2478
M,44,Education,2479
F,53,Education,2480
F,41,Education,2481
M,21,IT,2482
M,20,Education,2483
M,62,IT,2484
F,22,IT,2485
F,54,Health,2486
F,57,Unemployed,2487
M,55,Finance,2488
F,38,Education,2489
F,20,Student,2490
M,39,Finance,2491
M,21,Unemployed,2492
F,45,Student,2493
M,29,Education,2494
F,55,Health,2495
F,64,Education,2496
M,22,Student,2497
M,30,IT,2498
F,40,IT,2499
M,54,Health,2500
M,44,Unemployed,2501
F,31,Student,2502
F,64,Health,2503
F,53,Finance,2504
F,56,Education,2505
M,38,Education,2506
M,38,Health,2507
F,48,Education,2508
F,59,Unemployed,2509
F,51,IT,2510
F,26,Health,2511
F,28,Health,2512
M,34,Health,2513
F,21,IT,2514
M,65,Student,2515
F,64,Unemployed,2516
F,38,Health,2517
F,55,Health,2518
Other,18,Education,2519
F,42,Student,2520
M,32,Finance,2521
M,49,Unemployed,2522
F,23,Unemployed,2523
F,18,Health,2524
F,34,Finance,2525
Other,46,Education,2526
M,26,Health,2527
F,23,Finance,2528
M,23,Education,2529
F,20,Unemployed,2530
M,29,Health,2531
F,64,IT,2532
F,62,Unemployed,2533
F,20,Finance,2534
F,43,Finance,2535
F,32,IT,2536
F,53,Health,2537
M,49,IT,2538
M,49,Health,2539
F,35,Health,2540
M,36,IT,2541
F,60,IT,2542
M,52,Education,2543
M,57,Unemployed,2544
M,51,IT,2545
F,21,Student,2546
M,41,IT,2547
M,23,Unemployed,2548
M,57,Education,2549
M,22,Finance,2550
M,44,Student,2551
M,33,Education,2552
F,57,Health,2553
M,30,Unemployed,2554
M,65,Unemployed,2555
F,36,IT,2556
M,29,Finance,2557
F,33,IT,2558
M,60,Education,2559
M,27,Finance,2560
F,42,Student,2561
